GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,point_total,cgp,wins,losses,winpercent,homerecord,awayrecord
2018-12-28,1610612754,1610612765,2018,125.0,88.0,213.0,35,23,12,0.657,12-5,11-7
2018-12-28,1610612753,1610612761,2018,116.0,87.0,203.0,33,14,19,0.424,8-11,6-8
2018-12-28,1610612764,1610612741,2018,92.0,101.0,193.0,35,13,22,0.371,9-6,4-16
2018-12-28,1610612748,1610612739,2018,118.0,94.0,212.0,33,16,17,0.485,7-10,9-7
2018-12-28,1610612750,1610612737,2018,120.0,123.0,243.0,34,16,18,0.47100000000000003,12-5,4-13
2018-12-28,1610612740,1610612742,2018,114.0,112.0,226.0,35,15,20,0.429,11-5,4-15
2018-12-28,1610612743,1610612759,2018,102.0,99.0,201.0,32,21,11,0.6559999999999999,13-3,8-8
2018-12-28,1610612756,1610612760,2018,102.0,118.0,220.0,35,9,26,0.257,5-11,4-15
2018-12-28,1610612747,1610612746,2018,107.0,118.0,225.0,35,20,15,0.5710000000000001,12-5,8-10
2018-12-27,1610612745,1610612738,2018,127.0,113.0,240.0,33,18,15,0.545,11-5,7-10
2018-12-27,1610612749,1610612752,2018,112.0,96.0,208.0,33,23,10,0.6970000000000001,14-3,9-7
2018-12-27,1610612758,1610612747,2018,117.0,116.0,233.0,34,18,16,0.529,9-7,9-9
2018-12-27,1610612762,1610612755,2018,97.0,114.0,211.0,35,17,18,0.486,7-7,10-11
2018-12-27,1610612744,1610612757,2018,109.0,110.0,219.0,35,23,12,0.657,15-4,8-8
2018-12-26,1610612765,1610612764,2018,106.0,95.0,201.0,31,15,16,0.484,10-8,5-8
2018-12-26,1610612753,1610612756,2018,120.0,122.0,242.0,32,14,18,0.43799999999999994,8-10,6-8
2018-12-26,1610612737,1610612754,2018,121.0,129.0,250.0,32,9,23,0.281,5-9,4-14
2018-12-26,1610612751,1610612766,2018,134.0,132.0,266.0,35,16,19,0.457,8-11,8-8
2018-12-26,1610612748,1610612761,2018,104.0,106.0,210.0,32,16,16,0.5,7-9,9-7
2018-12-26,1610612741,1610612750,2018,94.0,119.0,213.0,34,9,25,0.265,5-12,4-13
2018-12-26,1610612763,1610612739,2018,95.0,87.0,182.0,33,17,16,0.515,9-6,8-10
2018-12-26,1610612742,1610612740,2018,122.0,119.0,241.0,32,15,17,0.469,13-3,2-14
2018-12-26,1610612759,1610612743,2018,111.0,103.0,214.0,34,18,16,0.529,13-5,5-11
2018-12-26,1610612746,1610612758,2018,127.0,118.0,245.0,33,19,14,0.5760000000000001,11-4,8-10
2018-12-25,1610612752,1610612749,2018,95.0,109.0,204.0,34,9,25,0.265,4-11,5-14
2018-12-25,1610612745,1610612760,2018,113.0,109.0,222.0,32,17,15,0.531,10-5,7-10
2018-12-25,1610612738,1610612755,2018,121.0,114.0,235.0,32,19,13,0.594,10-5,9-8
2018-12-25,1610612744,1610612747,2018,101.0,127.0,228.0,34,23,11,0.6759999999999999,15-3,8-8
2018-12-25,1610612762,1610612757,2018,117.0,96.0,213.0,34,16,18,0.47100000000000003,6-7,10-11
2018-12-23,1610612765,1610612737,2018,95.0,98.0,193.0,30,15,15,0.5,10-7,5-8
2018-12-23,1610612754,1610612764,2018,105.0,89.0,194.0,33,21,12,0.636,11-5,10-7
2018-12-23,1610612738,1610612766,2018,119.0,103.0,222.0,31,18,13,0.581,9-5,9-8
2018-12-23,1610612751,1610612756,2018,111.0,103.0,214.0,34,15,19,0.441,7-11,8-8
2018-12-23,1610612739,1610612741,2018,92.0,112.0,204.0,33,8,25,0.242,5-12,3-13
2018-12-23,1610612753,1610612748,2018,91.0,115.0,206.0,31,14,17,0.452,8-9,6-8
2018-12-23,1610612758,1610612740,2018,122.0,117.0,239.0,32,17,15,0.531,8-7,9-8
2018-12-23,1610612760,1610612750,2018,112.0,114.0,226.0,31,21,10,0.677,12-3,9-7
2018-12-23,1610612744,1610612746,2018,129.0,127.0,256.0,33,22,11,0.667,14-3,8-8
2018-12-23,1610612757,1610612742,2018,121.0,118.0,239.0,32,18,14,0.563,12-5,6-9
2018-12-23,1610612747,1610612763,2018,99.0,107.0,206.0,32,19,13,0.594,12-4,7-9
2018-12-22,1610612746,1610612743,2018,132.0,111.0,243.0,31,18,13,0.581,10-4,8-9
2018-12-22,1610612764,1610612756,2018,149.0,146.0,295.0,32,12,20,0.375,8-6,4-14
2018-12-22,1610612755,1610612761,2018,126.0,101.0,227.0,33,21,12,0.636,15-3,6-9
2018-12-22,1610612748,1610612749,2018,94.0,87.0,181.0,30,14,16,0.467,6-9,8-7
2018-12-22,1610612745,1610612759,2018,108.0,101.0,209.0,31,16,15,0.516,9-5,7-10
2018-12-22,1610612744,1610612742,2018,120.0,116.0,236.0,32,21,11,0.6559999999999999,13-3,8-8
2018-12-22,1610612762,1610612760,2018,106.0,107.0,213.0,33,16,17,0.485,6-6,10-11
2018-12-21,1610612766,1610612765,2018,98.0,86.0,184.0,30,15,15,0.5,11-7,4-8
2018-12-21,1610612761,1610612739,2018,126.0,110.0,236.0,33,24,9,0.727,12-4,12-5
2018-12-21,1610612751,1610612754,2018,106.0,114.0,220.0,33,15,18,0.455,7-10,8-8
2018-12-21,1610612752,1610612737,2018,107.0,114.0,221.0,33,9,24,0.273,4-10,5-14
2018-12-21,1610612738,1610612749,2018,107.0,120.0,227.0,30,18,12,0.6,9-4,9-8
2018-12-21,1610612741,1610612753,2018,90.0,80.0,170.0,32,7,25,0.21899999999999997,4-12,3-13
2018-12-21,1610612759,1610612750,2018,124.0,98.0,222.0,32,17,15,0.531,12-5,5-10
2018-12-21,1610612757,1610612762,2018,90.0,120.0,210.0,31,18,13,0.581,12-4,6-9
2018-12-21,1610612758,1610612763,2018,102.0,99.0,201.0,31,16,15,0.516,7-7,9-8
2018-12-21,1610612747,1610612740,2018,112.0,104.0,216.0,31,18,13,0.581,11-4,7-9
2018-12-20,1610612748,1610612745,2018,101.0,99.0,200.0,29,13,16,0.44799999999999995,5-9,8-7
2018-12-20,1610612746,1610612742,2018,125.0,121.0,246.0,30,17,13,0.5670000000000001,9-4,8-9
2018-12-19,1610612766,1610612739,2018,110.0,99.0,209.0,29,14,15,0.483,10-7,4-8
2018-12-19,1610612753,1610612759,2018,90.0,129.0,219.0,29,14,15,0.483,8-8,6-7
2018-12-19,1610612755,1610612752,2018,131.0,109.0,240.0,32,20,12,0.625,14-3,6-9
2018-12-19,1610612738,1610612756,2018,103.0,111.0,214.0,29,18,11,0.621,9-3,9-8
2018-12-19,1610612761,1610612754,2018,99.0,96.0,195.0,32,23,9,0.7190000000000001,11-4,12-5
2018-12-19,1610612741,1610612751,2018,93.0,96.0,189.0,31,7,24,0.226,4-11,3-13
2018-12-19,1610612745,1610612764,2018,136.0,118.0,254.0,29,15,14,0.517,8-5,7-9
2018-12-19,1610612749,1610612740,2018,123.0,115.0,238.0,29,20,9,0.69,13-3,7-6
2018-12-19,1610612750,1610612765,2018,123.0,129.0,252.0,30,14,16,0.467,12-4,2-12
2018-12-19,1610612762,1610612744,2018,108.0,103.0,211.0,31,14,17,0.452,5-6,9-11
2018-12-19,1610612757,1610612763,2018,99.0,92.0,191.0,30,17,13,0.5670000000000001,11-4,6-9
2018-12-19,1610612758,1610612760,2018,113.0,132.0,245.0,30,16,14,0.5329999999999999,7-6,9-8
2018-12-18,1610612754,1610612739,2018,91.0,92.0,183.0,30,20,10,0.667,11-4,9-6
2018-12-18,1610612737,1610612764,2018,118.0,110.0,228.0,29,6,23,0.207,4-9,2-14
2018-12-18,1610612751,1610612747,2018,115.0,110.0,225.0,31,13,18,0.419,6-10,7-8
2018-12-18,1610612743,1610612742,2018,126.0,118.0,244.0,29,20,9,0.69,12-3,8-6
2018-12-17,1610612765,1610612749,2018,104.0,107.0,211.0,27,14,13,0.519,10-6,4-7
2018-12-17,1610612752,1610612756,2018,110.0,128.0,238.0,31,9,22,0.29,4-9,5-13
2018-12-17,1610612745,1610612762,2018,102.0,97.0,199.0,28,14,14,0.5,7-5,7-9
2018-12-17,1610612750,1610612758,2018,132.0,105.0,237.0,29,13,16,0.44799999999999995,11-4,2-12
2018-12-17,1610612760,1610612741,2018,121.0,96.0,217.0,28,18,10,0.643,11-3,7-7
2018-12-17,1610612759,1610612755,2018,123.0,96.0,219.0,30,15,15,0.5,11-5,4-10
2018-12-17,1610612744,1610612763,2018,110.0,93.0,203.0,30,20,10,0.667,12-3,8-7
2018-12-17,1610612746,1610612757,2018,127.0,131.0,258.0,29,17,12,0.586,9-3,8-9
2018-12-16,1610612751,1610612737,2018,144.0,127.0,271.0,30,12,18,0.4,5-10,7-8
2018-12-16,1610612739,1610612755,2018,105.0,128.0,233.0,29,7,22,0.24100000000000002,5-11,2-11
2018-12-16,1610612754,1610612752,2018,110.0,99.0,209.0,29,19,10,0.655,10-4,9-6
2018-12-16,1610612764,1610612747,2018,128.0,110.0,238.0,29,11,18,0.379,7-6,4-12
2018-12-16,1610612742,1610612758,2018,113.0,120.0,233.0,27,15,12,0.556,13-2,2-10
2018-12-16,1610612740,1610612748,2018,96.0,102.0,198.0,30,15,15,0.5,11-4,4-11
2018-12-16,1610612743,1610612761,2018,95.0,86.0,181.0,28,19,9,0.679,11-3,8-6
2018-12-15,1610612753,1610612762,2018,96.0,89.0,185.0,28,13,15,0.46399999999999997,7-8,6-7
2018-12-15,1610612766,1610612747,2018,100.0,128.0,228.0,28,14,14,0.5,10-6,4-8
2018-12-15,1610612765,1610612738,2018,113.0,104.0,217.0,26,13,13,0.5,9-6,4-7
2018-12-15,1610612763,1610612745,2018,97.0,105.0,202.0,28,16,12,0.5710000000000001,9-5,7-7
2018-12-15,1610612759,1610612741,2018,93.0,98.0,191.0,29,15,14,0.517,11-4,4-10
2018-12-15,1610612760,1610612746,2018,110.0,104.0,214.0,27,17,10,0.63,10-3,7-7
2018-12-15,1610612756,1610612750,2018,107.0,99.0,206.0,29,5,24,0.172,4-11,1-13
2018-12-14,1610612738,1610612737,2018,129.0,108.0,237.0,27,17,10,0.63,8-3,9-7
2018-12-14,1610612766,1610612752,2018,124.0,126.0,250.0,27,14,13,0.519,10-5,4-8
2018-12-14,1610612751,1610612764,2018,125.0,118.0,243.0,29,11,18,0.379,4-10,7-8
2018-12-14,1610612739,1610612749,2018,102.0,114.0,216.0,28,7,21,0.25,5-10,2-11
2018-12-14,1610612755,1610612754,2018,101.0,113.0,214.0,29,19,10,0.655,14-2,5-8
2018-12-14,1610612763,1610612748,2018,97.0,100.0,197.0,27,16,11,0.593,9-4,7-7
2018-12-14,1610612743,1610612760,2018,109.0,98.0,207.0,27,18,9,0.667,10-3,8-6
2018-12-14,1610612757,1610612761,2018,128.0,122.0,250.0,28,15,13,0.536,10-4,5-9
2018-12-14,1610612758,1610612744,2018,125.0,130.0,255.0,27,15,12,0.556,7-5,8-7
2018-12-13,1610612745,1610612747,2018,126.0,111.0,237.0,26,12,14,0.462,6-5,6-9
2018-12-13,1610612759,1610612746,2018,125.0,87.0,212.0,28,14,14,0.5,10-4,4-10
2018-12-13,1610612753,1610612741,2018,97.0,91.0,188.0,27,12,15,0.444,6-8,6-7
2018-12-13,1610612756,1610612742,2018,99.0,89.0,188.0,28,4,24,0.14300000000000002,3-11,1-13
2018-12-12,1610612766,1610612765,2018,108.0,107.0,215.0,26,13,13,0.5,9-5,4-8
2018-12-12,1610612739,1610612752,2018,113.0,106.0,219.0,27,6,21,0.222,4-10,2-11
2018-12-12,1610612754,1610612749,2018,113.0,97.0,210.0,27,17,10,0.63,9-4,8-6
2018-12-12,1610612755,1610612751,2018,124.0,127.0,251.0,28,19,9,0.679,14-1,5-8
2018-12-12,1610612764,1610612738,2018,125.0,130.0,255.0,27,11,16,0.40700000000000003,7-5,4-11
2018-12-12,1610612763,1610612757,2018,92.0,83.0,175.0,26,15,11,0.5770000000000001,8-4,7-7
2018-12-12,1610612740,1610612760,2018,118.0,114.0,232.0,29,14,15,0.483,10-4,4-11
2018-12-12,1610612742,1610612737,2018,114.0,107.0,221.0,25,14,11,0.56,12-2,2-9
2018-12-12,1610612762,1610612748,2018,111.0,84.0,195.0,28,13,15,0.46399999999999997,4-6,9-9
2018-12-12,1610612758,1610612750,2018,141.0,130.0,271.0,26,14,12,0.5379999999999999,6-5,8-7
2018-12-12,1610612744,1610612761,2018,93.0,113.0,206.0,28,19,9,0.679,12-2,7-7
2018-12-11,1610612745,1610612757,2018,111.0,104.0,215.0,25,11,14,0.44,5-5,6-9
2018-12-11,1610612759,1610612756,2018,111.0,86.0,197.0,27,13,14,0.48100000000000004,9-4,4-10
2018-12-11,1610612746,1610612761,2018,99.0,123.0,222.0,26,17,9,0.654,9-2,8-7
2018-12-10,1610612754,1610612764,2018,109.0,101.0,210.0,26,16,10,0.615,8-4,8-6
2018-12-10,1610612755,1610612765,2018,116.0,102.0,218.0,27,18,9,0.667,13-1,5-8
2018-12-10,1610612738,1610612740,2018,113.0,100.0,213.0,25,15,10,0.6,7-3,8-7
2018-12-10,1610612741,1610612758,2018,89.0,108.0,197.0,27,6,21,0.222,4-10,2-11
2018-12-10,1610612749,1610612739,2018,108.0,92.0,200.0,25,17,8,0.68,12-3,5-5
2018-12-10,1610612760,1610612762,2018,122.0,113.0,235.0,24,16,8,0.667,9-3,7-5
2018-12-10,1610612742,1610612753,2018,101.0,76.0,177.0,24,13,11,0.542,11-2,2-9
2018-12-10,1610612743,1610612763,2018,105.0,99.0,204.0,26,17,9,0.654,9-3,8-6
2018-12-10,1610612756,1610612746,2018,119.0,123.0,242.0,26,4,22,0.154,3-10,1-12
2018-12-10,1610612744,1610612750,2018,116.0,108.0,224.0,27,18,9,0.667,11-2,7-7
2018-12-10,1610612747,1610612748,2018,108.0,105.0,213.0,26,16,10,0.615,10-4,6-6
2018-12-09,1610612765,1610612740,2018,108.0,116.0,224.0,23,13,10,0.565,9-5,4-5
2018-12-09,1610612761,1610612749,2018,99.0,104.0,203.0,27,21,6,0.778,11-3,10-3
2018-12-09,1610612759,1610612762,2018,110.0,97.0,207.0,26,12,14,0.462,8-4,4-10
2018-12-09,1610612752,1610612766,2018,107.0,119.0,226.0,27,8,19,0.29600000000000004,4-8,4-11
2018-12-08,1610612742,1610612745,2018,107.0,104.0,211.0,23,12,11,0.522,10-2,2-9
2018-12-08,1610612754,1610612758,2018,107.0,97.0,204.0,25,15,10,0.6,7-4,8-6
2018-12-08,1610612737,1610612743,2018,106.0,98.0,204.0,25,5,20,0.2,3-9,2-11
2018-12-08,1610612739,1610612764,2018,116.0,101.0,217.0,25,5,20,0.2,3-10,2-10
2018-12-08,1610612752,1610612751,2018,104.0,112.0,216.0,26,8,18,0.308,4-7,4-11
2018-12-08,1610612741,1610612738,2018,77.0,133.0,210.0,26,6,20,0.231,4-9,2-11
2018-12-08,1610612763,1610612747,2018,88.0,111.0,199.0,24,15,9,0.625,8-3,7-6
2018-12-08,1610612757,1610612750,2018,113.0,105.0,218.0,25,14,11,0.56,9-4,5-7
2018-12-08,1610612746,1610612748,2018,98.0,121.0,219.0,24,16,8,0.667,9-1,7-7
2018-12-07,1610612766,1610612743,2018,113.0,107.0,220.0,24,11,13,0.45799999999999996,8-5,3-8
2018-12-07,1610612765,1610612755,2018,111.0,117.0,228.0,22,13,9,0.591,9-4,4-5
2018-12-07,1610612753,1610612754,2018,90.0,112.0,202.0,25,12,13,0.48,6-7,6-6
2018-12-07,1610612751,1610612761,2018,106.0,105.0,211.0,26,8,18,0.308,3-10,5-8
2018-12-07,1610612739,1610612758,2018,110.0,129.0,239.0,24,5,19,0.20800000000000002,3-9,2-10
2018-12-07,1610612741,1610612760,2018,114.0,112.0,226.0,25,5,20,0.2,3-9,2-11
2018-12-07,1610612740,1610612763,2018,103.0,107.0,210.0,26,13,13,0.5,10-3,3-10
2018-12-07,1610612759,1610612747,2018,133.0,120.0,253.0,25,11,14,0.44,7-4,4-10
2018-12-07,1610612756,1610612748,2018,98.0,115.0,213.0,25,4,21,0.16,3-9,1-12
2018-12-07,1610612749,1610612744,2018,95.0,105.0,200.0,23,16,7,0.696,12-2,4-5
2018-12-06,1610612738,1610612752,2018,128.0,100.0,228.0,23,13,10,0.565,6-3,7-7
2018-12-06,1610612757,1610612756,2018,108.0,86.0,194.0,24,13,11,0.542,8-4,5-7
2018-12-06,1610612762,1610612745,2018,118.0,91.0,209.0,25,12,13,0.48,3-6,9-7
2018-12-05,1610612739,1610612744,2018,105.0,129.0,234.0,23,5,18,0.217,3-8,2-10
2018-12-05,1610612753,1610612743,2018,118.0,124.0,242.0,24,12,12,0.5,6-6,6-6
2018-12-05,1610612737,1610612764,2018,117.0,131.0,248.0,24,5,19,0.20800000000000002,3-8,2-11
2018-12-05,1610612751,1610612760,2018,112.0,114.0,226.0,25,8,17,0.32,3-9,5-8
2018-12-05,1610612761,1610612755,2018,113.0,102.0,215.0,25,20,5,0.8,10-3,10-2
2018-12-05,1610612763,1610612746,2018,96.0,86.0,182.0,22,13,9,0.591,7-3,6-6
2018-12-05,1610612749,1610612765,2018,115.0,92.0,207.0,22,15,7,0.682,11-2,4-5
2018-12-05,1610612750,1610612766,2018,121.0,104.0,225.0,24,12,12,0.5,10-4,2-8
2018-12-05,1610612740,1610612742,2018,132.0,106.0,238.0,25,12,13,0.48,9-3,3-10
2018-12-05,1610612747,1610612759,2018,121.0,113.0,234.0,23,14,9,0.609,9-4,5-5
2018-12-04,1610612754,1610612741,2018,96.0,90.0,186.0,23,13,10,0.565,6-4,7-6
2018-12-04,1610612748,1610612753,2018,90.0,105.0,195.0,22,9,13,0.409,5-8,4-5
2018-12-04,1610612742,1610612757,2018,111.0,102.0,213.0,21,11,10,0.524,9-2,2-8
2018-12-04,1610612756,1610612758,2018,105.0,122.0,227.0,23,4,19,0.174,3-8,1-11
2018-12-04,1610612762,1610612759,2018,139.0,105.0,244.0,24,11,13,0.45799999999999996,2-6,9-7
2018-12-03,1610612765,1610612760,2018,83.0,110.0,193.0,20,13,7,0.65,9-3,4-4
2018-12-03,1610612737,1610612744,2018,111.0,128.0,239.0,23,5,18,0.217,3-7,2-11
2018-12-03,1610612751,1610612739,2018,97.0,99.0,196.0,24,8,16,0.33299999999999996,3-8,5-8
2018-12-03,1610612752,1610612764,2018,107.0,110.0,217.0,24,8,16,0.33299999999999996,4-6,4-10
2018-12-03,1610612761,1610612743,2018,103.0,106.0,209.0,24,20,4,0.833,10-2,10-2
2018-12-03,1610612750,1610612745,2018,103.0,91.0,194.0,23,11,12,0.478,9-4,2-8
2018-12-03,1610612740,1610612746,2018,126.0,129.0,255.0,24,12,12,0.5,9-2,3-10
2018-12-02,1610612747,1610612756,2018,120.0,96.0,216.0,22,13,9,0.591,8-4,5-5
2018-12-02,1610612766,1610612740,2018,109.0,119.0,228.0,22,11,11,0.5,8-4,3-7
2018-12-02,1610612748,1610612762,2018,102.0,100.0,202.0,21,8,13,0.381,4-8,4-5
2018-12-02,1610612755,1610612763,2018,103.0,95.0,198.0,24,16,8,0.667,12-1,4-7
2018-12-02,1610612742,1610612746,2018,114.0,110.0,224.0,20,10,10,0.5,8-2,2-8
2018-12-02,1610612759,1610612757,2018,131.0,118.0,249.0,22,10,12,0.455,6-4,4-8
2018-12-01,1610612752,1610612749,2018,136.0,134.0,270.0,23,7,16,0.304,3-6,4-10
2018-12-01,1610612765,1610612744,2018,111.0,102.0,213.0,19,12,7,0.632,8-3,4-4
2018-12-01,1610612764,1610612751,2018,102.0,88.0,190.0,22,8,14,0.364,6-5,2-9
2018-12-01,1610612739,1610612761,2018,95.0,106.0,201.0,21,4,17,0.19,3-7,1-10
2018-12-01,1610612745,1610612741,2018,121.0,105.0,226.0,21,10,11,0.47600000000000003,4-5,6-6
2018-12-01,1610612750,1610612738,2018,109.0,118.0,227.0,22,11,11,0.5,9-3,2-8
2018-12-01,1610612758,1610612754,2018,111.0,110.0,221.0,21,10,11,0.47600000000000003,5-5,5-6
2018-11-30,1610612738,1610612739,2018,128.0,95.0,223.0,21,11,10,0.524,5-3,6-7
2018-11-30,1610612766,1610612762,2018,111.0,119.0,230.0,21,11,10,0.524,8-3,3-7
2018-11-30,1610612765,1610612741,2018,107.0,88.0,195.0,18,11,7,0.611,7-3,4-4
2018-11-30,1610612755,1610612764,2018,123.0,98.0,221.0,23,15,8,0.652,11-1,4-7
2018-11-30,1610612751,1610612763,2018,125.0,131.0,256.0,22,8,14,0.364,3-7,5-7
2018-11-30,1610612748,1610612740,2018,106.0,101.0,207.0,20,7,13,0.35,3-8,4-5
2018-11-30,1610612760,1610612737,2018,124.0,109.0,233.0,20,13,7,0.65,8-3,5-4
2018-11-30,1610612759,1610612745,2018,105.0,136.0,241.0,21,10,11,0.47600000000000003,6-3,4-8
2018-11-30,1610612756,1610612753,2018,85.0,99.0,184.0,21,4,17,0.19,3-7,1-10
2018-11-30,1610612747,1610612742,2018,114.0,103.0,217.0,21,12,9,0.5710000000000001,7-4,5-5
2018-11-30,1610612757,1610612743,2018,112.0,113.0,225.0,21,13,8,0.619,8-3,5-5
2018-11-29,1610612761,1610612744,2018,131.0,128.0,259.0,22,18,4,0.818,9-2,9-2
2018-11-29,1610612747,1610612754,2018,104.0,96.0,200.0,20,11,9,0.55,6-4,5-5
2018-11-29,1610612758,1610612746,2018,121.0,133.0,254.0,20,10,10,0.5,5-4,5-6
2018-11-28,1610612766,1610612737,2018,108.0,94.0,202.0,20,10,10,0.5,7-3,3-7
2018-11-28,1610612755,1610612752,2018,117.0,91.0,208.0,22,14,8,0.636,10-1,4-7
2018-11-28,1610612751,1610612762,2018,91.0,101.0,192.0,21,8,13,0.381,3-6,5-7
2018-11-28,1610612745,1610612742,2018,108.0,128.0,236.0,19,9,10,0.474,4-4,5-6
2018-11-28,1610612749,1610612741,2018,116.0,113.0,229.0,20,14,6,0.7,10-2,4-4
2018-11-28,1610612750,1610612759,2018,128.0,89.0,217.0,21,10,11,0.47600000000000003,8-3,2-8
2018-11-28,1610612740,1610612764,2018,125.0,104.0,229.0,21,10,11,0.47600000000000003,8-2,2-9
2018-11-28,1610612760,1610612739,2018,100.0,83.0,183.0,19,12,7,0.632,7-3,5-4
2018-11-28,1610612757,1610612753,2018,115.0,112.0,227.0,20,12,8,0.6,7-3,5-5
2018-11-28,1610612746,1610612756,2018,115.0,99.0,214.0,19,13,6,0.684,8-1,5-5
2018-11-27,1610612765,1610612752,2018,115.0,108.0,223.0,17,10,7,0.588,6-3,4-4
2018-11-27,1610612748,1610612737,2018,113.0,115.0,228.0,19,7,12,0.368,3-7,4-5
2018-11-27,1610612763,1610612761,2018,114.0,122.0,236.0,19,12,7,0.632,7-2,5-5
2018-11-27,1610612743,1610612747,2018,117.0,85.0,202.0,20,13,7,0.65,8-3,5-4
2018-11-27,1610612756,1610612754,2018,104.0,109.0,213.0,19,4,15,0.21100000000000002,3-6,1-9
2018-11-26,1610612766,1610612749,2018,110.0,107.0,217.0,19,9,10,0.474,6-3,3-7
2018-11-26,1610612739,1610612750,2018,95.0,102.0,197.0,18,4,14,0.222,3-6,1-8
2018-11-26,1610612764,1610612745,2018,135.0,131.0,266.0,19,7,12,0.368,5-5,2-7
2018-11-26,1610612741,1610612759,2018,107.0,108.0,215.0,20,5,15,0.25,3-8,2-7
2018-11-26,1610612740,1610612738,2018,107.0,124.0,231.0,20,10,10,0.5,8-1,2-9
2018-11-26,1610612762,1610612754,2018,88.0,121.0,209.0,20,9,11,0.45,2-5,7-6
2018-11-26,1610612744,1610612753,2018,116.0,110.0,226.0,21,14,7,0.667,10-2,4-5
2018-11-25,1610612747,1610612753,2018,104.0,108.0,212.0,18,11,7,0.611,6-3,5-4
2018-11-25,1610612765,1610612756,2018,118.0,107.0,225.0,16,9,7,0.563,5-3,4-4
2018-11-25,1610612737,1610612766,2018,124.0,123.0,247.0,19,3,16,0.158,2-7,1-9
2018-11-25,1610612751,1610612755,2018,125.0,127.0,252.0,20,8,12,0.4,3-5,5-7
2018-11-25,1610612761,1610612748,2018,125.0,115.0,240.0,20,16,4,0.8,8-2,8-2
2018-11-25,1610612763,1610612752,2018,98.0,103.0,201.0,18,12,6,0.667,7-1,5-5
2018-11-25,1610612758,1610612762,2018,112.0,133.0,245.0,19,10,9,0.526,5-3,5-6
2018-11-25,1610612757,1610612746,2018,100.0,104.0,204.0,19,12,7,0.632,7-2,5-5
2018-11-24,1610612739,1610612745,2018,117.0,108.0,225.0,17,3,14,0.17600000000000002,2-6,1-8
2018-11-24,1610612764,1610612740,2018,124.0,114.0,238.0,18,6,12,0.33299999999999996,4-5,2-7
2018-11-24,1610612750,1610612741,2018,111.0,96.0,207.0,19,8,11,0.42100000000000004,7-3,1-8
2018-11-24,1610612760,1610612743,2018,98.0,105.0,203.0,18,12,6,0.667,7-2,5-4
2018-11-24,1610612742,1610612738,2018,113.0,104.0,217.0,17,8,9,0.47100000000000003,7-2,1-7
2018-11-24,1610612749,1610612759,2018,135.0,129.0,264.0,18,13,5,0.722,9-2,4-3
2018-11-24,1610612744,1610612758,2018,117.0,116.0,233.0,20,13,7,0.65,9-2,4-5
2018-11-23,1610612751,1610612750,2018,102.0,112.0,214.0,19,8,11,0.42100000000000004,3-4,5-7
2018-11-23,1610612746,1610612763,2018,112.0,107.0,219.0,17,11,6,0.647,7-1,4-5
2018-11-23,1610612765,1610612745,2018,116.0,111.0,227.0,15,8,7,0.5329999999999999,4-3,4-4
2018-11-23,1610612737,1610612738,2018,96.0,114.0,210.0,18,3,15,0.16699999999999998,2-6,1-9
2018-11-23,1610612752,1610612740,2018,114.0,109.0,223.0,19,5,14,0.263,2-6,3-8
2018-11-23,1610612755,1610612739,2018,112.0,121.0,233.0,20,13,7,0.65,10-0,3-7
2018-11-23,1610612761,1610612764,2018,125.0,107.0,232.0,19,15,4,0.789,7-2,8-2
2018-11-23,1610612754,1610612759,2018,100.0,111.0,211.0,18,11,7,0.611,6-3,5-4
2018-11-23,1610612741,1610612748,2018,96.0,103.0,199.0,18,5,13,0.278,3-7,2-6
2018-11-23,1610612760,1610612766,2018,109.0,104.0,213.0,17,11,6,0.647,6-2,5-4
2018-11-23,1610612749,1610612756,2018,114.0,116.0,230.0,17,13,4,0.765,9-1,4-3
2018-11-23,1610612743,1610612753,2018,112.0,87.0,199.0,18,11,7,0.611,7-3,4-4
2018-11-23,1610612744,1610612757,2018,125.0,97.0,222.0,19,12,7,0.632,8-2,4-5
2018-11-23,1610612747,1610612762,2018,90.0,83.0,173.0,17,10,7,0.588,5-3,5-4
2018-11-21,1610612766,1610612754,2018,127.0,109.0,236.0,16,8,8,0.5,5-3,3-5
2018-11-21,1610612755,1610612740,2018,121.0,120.0,241.0,19,12,7,0.632,9-0,3-7
2018-11-21,1610612737,1610612761,2018,108.0,124.0,232.0,17,3,14,0.17600000000000002,2-5,1-9
2018-11-21,1610612738,1610612752,2018,109.0,117.0,226.0,17,9,8,0.529,5-2,4-6
2018-11-21,1610612739,1610612747,2018,105.0,109.0,214.0,15,2,13,0.133,2-5,0-8
2018-11-21,1610612741,1610612756,2018,124.0,116.0,240.0,17,4,13,0.235,2-7,2-6
2018-11-21,1610612745,1610612765,2018,126.0,124.0,250.0,15,8,7,0.5329999999999999,3-4,5-3
2018-11-21,1610612749,1610612757,2018,143.0,100.0,243.0,16,12,4,0.75,8-1,4-3
2018-11-21,1610612750,1610612743,2018,101.0,103.0,204.0,17,7,10,0.41200000000000003,7-2,0-8
2018-11-21,1610612742,1610612751,2018,119.0,113.0,232.0,16,7,9,0.43799999999999994,6-2,1-7
2018-11-21,1610612759,1610612763,2018,103.0,104.0,207.0,16,8,8,0.5,6-2,2-6
2018-11-21,1610612762,1610612758,2018,110.0,119.0,229.0,17,8,9,0.47100000000000003,2-4,6-5
