GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,point_total,point_average_last10,point_againts_average_last10,away_point_average_last10,away_point_againts_average_last10,cgp,wins,losses,winpercent,cgp_away,wins_away,losses_away,winpercen_away,hometeam-homewins,hometeam-awaywins,awayteam-homewins,awayteam-awaywins,avgpointtotal_home,avgpointtotal_away,meanpointtotal
2019-01-29,1610612751,1610612741,2018,122.0,117.0,239.0,96.7,98.4,94.0,91.0,51,27,24,0.529,50,11,39,0.22,15,12,5,6,196.96,185.44,191.2
2019-01-29,1610612745,1610612740,2018,116.0,121.0,237.0,112.7,109.85,100.45,104.8,49,29,20,0.5920000000000001,50,22,28,0.44,19,10,15,7,216.24,200.8,208.52
2019-01-29,1610612759,1610612756,2018,126.0,124.0,250.0,107.75,96.55,106.25,103.85,51,29,22,0.569,52,11,41,0.212,19,10,7,4,204.12,212.88,208.5
2019-01-29,1610612747,1610612755,2018,105.0,121.0,226.0,107.3,114.65,97.85,106.0,50,26,24,0.52,50,32,18,0.64,16,10,21,11,219.28,207.68,213.48000000000002
2019-01-28,1610612766,1610612752,2018,101.0,92.0,193.0,99.45,97.7,101.2,97.2,48,23,25,0.479,48,10,38,0.208,16,7,4,6,194.96,200.28,197.62
2019-01-28,1610612754,1610612744,2018,100.0,132.0,232.0,92.05,92.25,107.5,105.85,48,32,16,0.667,49,35,14,0.7140000000000001,18,14,18,17,187.28,199.04,193.16
2019-01-28,1610612738,1610612751,2018,112.0,104.0,216.0,99.65,105.5,96.7,98.4,49,30,19,0.612,50,27,23,0.54,19,11,15,12,195.08,196.96,196.02
2019-01-28,1610612763,1610612743,2018,92.0,95.0,187.0,98.25,97.5,109.2,110.3,50,20,30,0.4,48,33,15,0.688,12,8,22,11,193.96,217.04,205.5
2019-01-28,1610612746,1610612737,2018,118.0,123.0,241.0,109.85,106.5,96.35,95.7,50,28,22,0.56,48,15,33,0.313,15,13,8,7,214.36,199.44,206.9
2019-01-27,1610612741,1610612739,2018,101.0,104.0,205.0,94.0,91.0,101.9,101.55,49,11,38,0.224,50,9,41,0.18,5,6,5,4,185.44,195.48,190.45999999999998
2019-01-27,1610612746,1610612758,2018,122.0,108.0,230.0,109.85,106.5,97.75,101.5,49,27,22,0.551,49,25,24,0.51,14,13,14,11,214.36,207.08,210.72000000000003
2019-01-27,1610612760,1610612749,2018,118.0,112.0,230.0,101.8,103.4,99.8,108.15,48,30,18,0.625,47,35,12,0.745,16,14,22,13,210.36,200.48,205.42000000000002
2019-01-27,1610612745,1610612753,2018,103.0,98.0,201.0,112.7,109.85,96.55,103.5,48,28,20,0.583,49,20,29,0.408,18,10,12,8,216.24,203.64,209.94
2019-01-27,1610612742,1610612761,2018,120.0,123.0,243.0,104.45,102.7,100.6,99.2,48,22,26,0.458,51,36,15,0.706,18,4,21,15,213.0,206.0,209.5
2019-01-27,1610612750,1610612762,2018,111.0,125.0,236.0,110.05,111.2,95.55,106.55,49,24,25,0.49,50,28,22,0.56,16,8,15,13,209.4,200.2,204.8
2019-01-27,1610612759,1610612764,2018,132.0,119.0,251.0,107.75,96.55,94.7,91.35,50,28,22,0.56,48,21,27,0.438,18,10,15,6,204.12,193.0,198.56
2019-01-27,1610612752,1610612748,2018,97.0,106.0,203.0,101.2,97.2,97.25,95.5,47,10,37,0.213,47,23,24,0.489,4,6,11,12,200.28,195.0,197.64
2019-01-27,1610612747,1610612756,2018,116.0,102.0,218.0,107.3,114.65,106.25,103.85,49,25,24,0.51,51,11,40,0.21600000000000005,15,10,7,4,219.28,212.88,216.07999999999998
2019-01-26,1610612740,1610612759,2018,114.0,126.0,240.0,100.45,104.8,107.75,96.55,49,22,27,0.449,49,27,22,0.551,15,7,18,9,200.8,204.12,202.46
2019-01-26,1610612763,1610612754,2018,106.0,103.0,209.0,98.25,97.5,92.05,92.25,49,19,30,0.388,47,32,15,0.6809999999999999,11,8,18,14,193.96,187.28,190.62
2019-01-26,1610612738,1610612744,2018,111.0,115.0,226.0,99.65,105.5,107.5,105.85,48,30,18,0.625,48,34,14,0.708,19,11,18,16,195.08,199.04,197.06
2019-01-26,1610612743,1610612755,2018,126.0,110.0,236.0,109.2,110.3,97.85,106.0,47,32,15,0.6809999999999999,49,32,17,0.653,21,11,21,11,217.04,207.68,212.36
2019-01-26,1610612757,1610612737,2018,120.0,111.0,231.0,104.75,105.45,96.35,95.7,50,30,20,0.6,47,15,32,0.319,20,10,8,7,209.44,199.44,204.44
2019-01-25,1610612753,1610612764,2018,91.0,95.0,186.0,96.55,103.5,94.7,91.35,48,20,28,0.417,47,20,27,0.426,12,8,15,5,203.64,193.0,198.32
2019-01-25,1610612751,1610612752,2018,109.0,99.0,208.0,96.7,98.4,101.2,97.2,49,26,23,0.531,46,10,36,0.217,14,12,4,6,196.96,200.28,198.62
2019-01-25,1610612739,1610612748,2018,94.0,100.0,194.0,101.9,101.55,97.25,95.5,49,9,40,0.184,46,22,24,0.478,5,4,11,11,195.48,195.0,195.24
2019-01-25,1610612741,1610612746,2018,101.0,106.0,207.0,94.0,91.0,109.85,106.5,48,11,37,0.229,48,26,22,0.542,5,6,14,12,185.44,214.36,199.9
2019-01-25,1610612745,1610612761,2018,121.0,119.0,240.0,112.7,109.85,100.6,99.2,47,27,20,0.574,50,36,14,0.72,17,10,21,15,216.24,206.0,211.12
2019-01-25,1610612763,1610612758,2018,96.0,99.0,195.0,98.25,97.5,97.75,101.5,48,19,29,0.396,48,24,24,0.5,11,8,14,10,193.96,207.08,200.52
2019-01-25,1610612742,1610612765,2018,106.0,101.0,207.0,104.45,102.7,100.85,105.95,47,21,26,0.447,47,21,26,0.447,17,4,13,8,213.0,206.0,209.5
2019-01-25,1610612749,1610612766,2018,108.0,99.0,207.0,99.8,108.15,99.45,97.7,46,34,12,0.7390000000000001,47,23,24,0.489,21,13,16,7,200.48,194.96,197.72
2019-01-25,1610612743,1610612756,2018,132.0,95.0,227.0,109.2,110.3,106.25,103.85,46,31,15,0.674,50,11,39,0.22,20,11,7,4,217.04,212.88,214.95999999999998
2019-01-25,1610612762,1610612750,2018,106.0,102.0,208.0,95.55,106.55,110.05,111.2,49,27,22,0.551,48,24,24,0.5,14,13,16,8,200.2,209.4,204.8
2019-01-24,1610612764,1610612744,2018,118.0,126.0,244.0,94.7,91.35,107.5,105.85,46,20,26,0.435,47,33,14,0.7020000000000001,15,5,18,15,193.0,199.04,196.01999999999998
2019-01-24,1610612760,1610612740,2018,122.0,116.0,238.0,101.8,103.4,100.45,104.8,47,29,18,0.617,48,22,26,0.458,15,14,15,7,210.36,200.8,205.58
2019-01-24,1610612756,1610612757,2018,106.0,120.0,226.0,106.25,103.85,104.75,105.45,49,11,38,0.224,49,29,20,0.5920000000000001,7,4,20,9,212.88,209.44,211.16
2019-01-24,1610612747,1610612750,2018,105.0,120.0,225.0,107.3,114.65,110.05,111.2,48,25,23,0.521,47,23,24,0.489,15,10,16,7,219.28,209.4,214.34
2019-01-23,1610612754,1610612761,2018,110.0,106.0,216.0,92.05,92.25,100.6,99.2,46,31,15,0.674,49,36,13,0.735,17,14,21,15,187.28,206.0,196.64
2019-01-23,1610612738,1610612739,2018,123.0,103.0,226.0,99.65,105.5,101.9,101.55,47,29,18,0.617,48,9,39,0.188,18,11,5,4,195.08,195.48,195.28
2019-01-23,1610612751,1610612753,2018,114.0,110.0,224.0,96.7,98.4,96.55,103.5,48,25,23,0.521,47,20,27,0.426,13,12,12,8,196.96,203.64,200.3
2019-01-23,1610612748,1610612746,2018,99.0,111.0,210.0,97.25,95.5,109.85,106.5,45,22,23,0.489,47,25,22,0.532,11,11,14,11,195.0,214.36,204.68
2019-01-23,1610612752,1610612745,2018,110.0,114.0,224.0,101.2,97.2,112.7,109.85,45,10,35,0.222,46,26,20,0.565,4,6,17,9,200.28,216.24,208.26
2019-01-23,1610612755,1610612759,2018,122.0,120.0,242.0,97.85,106.0,107.75,96.55,48,31,17,0.6459999999999999,48,27,21,0.563,20,11,18,9,207.68,204.12,205.9
2019-01-23,1610612741,1610612737,2018,101.0,121.0,222.0,94.0,91.0,96.35,95.7,47,11,36,0.234,46,14,32,0.304,5,6,8,6,185.44,199.44,192.44
2019-01-23,1610612763,1610612766,2018,107.0,118.0,225.0,98.25,97.5,99.45,97.7,47,19,28,0.404,46,22,24,0.478,11,8,16,6,193.96,194.96,194.46
2019-01-23,1610612740,1610612765,2018,94.0,98.0,192.0,100.45,104.8,100.85,105.95,47,22,25,0.468,46,20,26,0.435,15,7,13,7,200.8,206.0,203.4
2019-01-23,1610612762,1610612743,2018,114.0,108.0,222.0,95.55,106.55,109.2,110.3,48,26,22,0.542,45,31,14,0.6890000000000001,13,13,20,11,200.2,217.04,208.62
2019-01-22,1610612761,1610612758,2018,120.0,105.0,225.0,100.6,99.2,97.75,101.5,48,35,13,0.7290000000000001,47,24,23,0.511,20,15,14,10,206.0,207.08,206.54000000000002
2019-01-22,1610612760,1610612757,2018,123.0,114.0,237.0,101.8,103.4,104.75,105.45,46,28,18,0.609,48,29,19,0.604,14,14,20,9,210.36,209.44,209.9
2019-01-22,1610612742,1610612746,2018,106.0,98.0,204.0,104.45,102.7,109.85,106.5,46,20,26,0.435,46,25,21,0.5429999999999999,16,4,14,11,213.0,214.36,213.68
2019-01-22,1610612756,1610612750,2018,91.0,118.0,209.0,106.25,103.85,110.05,111.2,48,11,37,0.229,46,22,24,0.478,7,4,16,6,212.88,209.4,211.14
2019-01-21,1610612752,1610612760,2018,109.0,127.0,236.0,101.2,97.2,101.8,103.4,44,10,34,0.227,45,27,18,0.6,4,6,14,13,200.28,210.36,205.32
2019-01-21,1610612739,1610612741,2018,88.0,104.0,192.0,101.9,101.55,94.0,91.0,47,9,38,0.191,46,10,36,0.217,5,4,5,5,195.48,185.44,190.45999999999998
2019-01-21,1610612764,1610612765,2018,101.0,87.0,188.0,94.7,91.35,100.85,105.95,45,19,26,0.422,45,20,25,0.444,14,5,13,7,193.0,206.0,199.5
2019-01-21,1610612749,1610612742,2018,116.0,106.0,222.0,99.8,108.15,104.45,102.7,45,33,12,0.733,45,20,25,0.444,20,13,16,4,200.48,213.0,206.74
2019-01-21,1610612737,1610612753,2018,103.0,122.0,225.0,96.35,95.7,96.55,103.5,45,14,31,0.311,46,19,27,0.413,8,6,12,7,199.44,203.64,201.54
2019-01-21,1610612751,1610612758,2018,123.0,94.0,217.0,96.7,98.4,97.75,101.5,47,24,23,0.511,46,24,22,0.522,12,12,14,10,196.96,207.08,202.02
2019-01-21,1610612763,1610612740,2018,85.0,105.0,190.0,98.25,97.5,100.45,104.8,46,19,27,0.413,46,21,25,0.457,11,8,15,6,193.96,200.8,197.38
2019-01-21,1610612738,1610612748,2018,107.0,99.0,206.0,99.65,105.5,97.25,95.5,46,28,18,0.609,44,22,22,0.5,17,11,11,11,195.08,195.0,195.04000000000002
2019-01-21,1610612755,1610612745,2018,121.0,93.0,214.0,97.85,106.0,112.7,109.85,47,30,17,0.638,45,26,19,0.578,19,11,17,9,207.68,216.24,211.96
2019-01-21,1610612762,1610612757,2018,104.0,109.0,213.0,95.55,106.55,104.75,105.45,47,26,21,0.5529999999999999,47,28,19,0.596,13,13,20,8,200.2,209.44,204.82
2019-01-21,1610612747,1610612744,2018,111.0,130.0,241.0,107.3,114.65,107.5,105.85,47,25,22,0.532,46,32,14,0.696,15,10,18,14,219.28,199.04,209.16
2019-01-20,1610612754,1610612766,2018,120.0,95.0,215.0,92.05,92.25,99.45,97.7,45,30,15,0.667,45,22,23,0.489,16,14,16,6,187.28,194.96,191.12
2019-01-20,1610612750,1610612756,2018,116.0,114.0,230.0,110.05,111.2,106.25,103.85,45,21,24,0.467,47,11,36,0.234,15,6,7,4,209.4,212.88,211.14
2019-01-20,1610612759,1610612746,2018,95.0,103.0,198.0,107.75,96.55,109.85,106.5,47,27,20,0.574,45,24,21,0.5329999999999999,18,9,14,10,204.12,214.36,209.24
2019-01-19,1610612755,1610612760,2018,115.0,117.0,232.0,97.85,106.0,101.8,103.4,46,30,16,0.652,44,26,18,0.591,19,11,14,12,207.68,210.36,209.02
2019-01-19,1610612766,1610612756,2018,135.0,115.0,250.0,99.45,97.7,106.25,103.85,44,21,23,0.477,46,11,35,0.239,15,6,7,4,194.96,212.88,203.92000000000002
2019-01-19,1610612765,1610612758,2018,101.0,103.0,204.0,100.85,105.95,97.75,101.5,44,20,24,0.455,45,23,22,0.511,13,7,14,9,206.0,207.08,206.54000000000002
2019-01-19,1610612754,1610612742,2018,111.0,99.0,210.0,92.05,92.25,104.45,102.7,44,29,15,0.659,44,20,24,0.455,15,14,16,4,187.28,213.0,200.14
2019-01-19,1610612753,1610612749,2018,108.0,118.0,226.0,96.55,103.5,99.8,108.15,45,19,26,0.422,44,32,12,0.727,12,7,20,12,203.64,200.48,202.06
2019-01-19,1610612737,1610612738,2018,105.0,113.0,218.0,96.35,95.7,99.65,105.5,44,14,30,0.318,45,27,18,0.6,8,6,17,10,199.44,195.08,197.26
2019-01-19,1610612761,1610612763,2018,119.0,90.0,209.0,100.6,99.2,98.25,97.5,47,34,13,0.723,45,19,26,0.422,19,15,11,8,206.0,193.96,199.98000000000002
2019-01-19,1610612741,1610612748,2018,103.0,117.0,220.0,94.0,91.0,97.25,95.5,45,10,35,0.222,43,21,22,0.488,5,5,11,10,185.44,195.0,190.22
2019-01-19,1610612745,1610612747,2018,138.0,134.0,272.0,112.7,109.85,107.3,114.65,44,25,19,0.568,46,25,21,0.5429999999999999,16,9,15,10,216.24,219.28,217.76
2019-01-19,1610612743,1610612739,2018,124.0,102.0,226.0,109.2,110.3,101.9,101.55,44,30,14,0.682,46,9,37,0.196,19,11,5,4,217.04,195.48,206.26
2019-01-18,1610612738,1610612763,2018,122.0,116.0,238.0,99.65,105.5,98.25,97.5,44,26,18,0.591,44,19,25,0.4320000000000001,16,10,11,8,195.08,193.96,194.52
2019-01-18,1610612765,1610612748,2018,98.0,93.0,191.0,100.85,105.95,97.25,95.5,43,19,24,0.442,42,21,21,0.5,12,7,11,10,206.0,195.0,200.5
2019-01-18,1610612753,1610612751,2018,115.0,117.0,232.0,96.55,103.5,96.7,98.4,44,19,25,0.4320000000000001,46,23,23,0.5,12,7,12,11,203.64,196.96,200.3
2019-01-18,1610612750,1610612759,2018,113.0,116.0,229.0,110.05,111.2,107.75,96.55,44,21,23,0.477,46,26,20,0.565,15,6,18,8,209.4,204.12,206.76
2019-01-18,1610612762,1610612739,2018,115.0,99.0,214.0,95.55,106.55,101.9,101.55,46,25,21,0.5429999999999999,45,9,36,0.2,12,13,5,4,200.2,195.48,197.83999999999997
2019-01-18,1610612746,1610612744,2018,94.0,112.0,206.0,109.85,106.5,107.5,105.85,44,24,20,0.545,45,31,14,0.6890000000000001,14,10,18,13,214.36,199.04,206.7
2019-01-18,1610612757,1610612740,2018,128.0,112.0,240.0,104.75,105.45,100.45,104.8,46,27,19,0.5870000000000001,45,21,24,0.467,19,8,15,6,209.44,200.8,205.12
2019-01-17,1610612764,1610612752,2018,101.0,100.0,201.0,94.7,91.35,101.2,97.2,44,18,26,0.409,43,10,33,0.233,13,5,4,6,193.0,200.28,196.64
2019-01-17,1610612766,1610612758,2018,114.0,95.0,209.0,99.45,97.7,97.75,101.5,43,20,23,0.465,44,23,21,0.523,14,6,14,9,194.96,207.08,201.02
2019-01-17,1610612754,1610612755,2018,96.0,120.0,216.0,92.05,92.25,97.85,106.0,43,29,14,0.674,45,29,16,0.644,15,14,19,10,187.28,207.68,197.48000000000002
2019-01-17,1610612761,1610612756,2018,111.0,109.0,220.0,100.6,99.2,106.25,103.85,46,33,13,0.7170000000000001,45,11,34,0.244,18,15,7,4,206.0,212.88,209.44
2019-01-17,1610612743,1610612741,2018,135.0,105.0,240.0,109.2,110.3,94.0,91.0,43,29,14,0.674,44,10,34,0.227,18,11,5,5,217.04,185.44,201.24
2019-01-17,1610612760,1610612747,2018,128.0,138.0,266.0,101.8,103.4,107.3,114.65,43,26,17,0.605,45,24,21,0.5329999999999999,14,12,15,9,210.36,219.28,214.82
2019-01-16,1610612765,1610612753,2018,120.0,115.0,235.0,100.85,105.95,96.55,103.5,42,18,24,0.429,43,19,24,0.442,11,7,12,7,206.0,203.64,204.82
2019-01-16,1610612738,1610612761,2018,117.0,108.0,225.0,99.65,105.5,100.6,99.2,43,25,18,0.581,45,33,12,0.733,15,10,18,15,195.08,206.0,200.54000000000002
2019-01-16,1610612745,1610612751,2018,142.0,145.0,287.0,112.7,109.85,96.7,98.4,43,25,18,0.581,45,22,23,0.489,16,9,12,10,216.24,196.96,206.60000000000002
2019-01-16,1610612763,1610612749,2018,101.0,111.0,212.0,98.25,97.5,99.8,108.15,43,19,24,0.442,43,31,12,0.721,11,8,20,11,193.96,200.48,197.22
2019-01-16,1610612742,1610612759,2018,101.0,105.0,206.0,104.45,102.7,107.75,96.55,43,20,23,0.465,45,25,20,0.556,16,4,18,7,213.0,204.12,208.56
2019-01-16,1610612757,1610612739,2018,129.0,112.0,241.0,104.75,105.45,101.9,101.55,45,26,19,0.578,44,9,35,0.205,18,8,5,4,209.44,195.48,202.45999999999998
2019-01-16,1610612744,1610612740,2018,147.0,140.0,287.0,107.5,105.85,100.45,104.8,44,30,14,0.682,44,21,23,0.477,17,13,15,6,199.04,200.8,199.92000000000002
2019-01-16,1610612746,1610612762,2018,109.0,129.0,238.0,109.85,106.5,95.55,106.55,43,24,19,0.5579999999999999,45,24,21,0.5329999999999999,14,10,12,12,214.36,200.2,207.28
2019-01-15,1610612754,1610612756,2018,131.0,97.0,228.0,92.05,92.25,106.25,103.85,42,28,14,0.667,44,11,33,0.25,14,14,7,4,187.28,212.88,200.07999999999998
2019-01-15,1610612755,1610612750,2018,149.0,107.0,256.0,97.85,106.0,110.05,111.2,44,28,16,0.636,43,21,22,0.488,18,10,15,6,207.68,209.4,208.54000000000002
2019-01-15,1610612737,1610612760,2018,142.0,126.0,268.0,96.35,95.7,101.8,103.4,43,13,30,0.302,42,26,16,0.619,7,6,14,12,199.44,210.36,204.9
2019-01-15,1610612749,1610612748,2018,124.0,86.0,210.0,99.8,108.15,97.25,95.5,42,30,12,0.7140000000000001,41,21,20,0.512,19,11,11,10,200.48,195.0,197.74
2019-01-15,1610612743,1610612744,2018,111.0,142.0,253.0,109.2,110.3,107.5,105.85,42,29,13,0.69,43,29,14,0.674,18,11,17,12,217.04,199.04,208.04
2019-01-15,1610612747,1610612741,2018,107.0,100.0,207.0,107.3,114.65,94.0,91.0,44,23,21,0.523,43,10,33,0.233,14,9,5,5,219.28,185.44,202.36
2019-01-14,1610612751,1610612738,2018,109.0,102.0,211.0,96.7,98.4,99.65,105.5,44,21,23,0.477,42,25,17,0.595,11,10,15,10,196.96,195.08,196.02
2019-01-14,1610612745,1610612763,2018,112.0,94.0,206.0,112.7,109.85,98.25,97.5,42,24,18,0.5710000000000001,42,19,23,0.452,15,9,11,8,216.24,193.96,205.10000000000002
2019-01-14,1610612759,1610612766,2018,93.0,108.0,201.0,107.75,96.55,99.45,97.7,44,25,19,0.568,42,19,23,0.452,18,7,14,5,204.12,194.96,199.54000000000002
2019-01-14,1610612762,1610612765,2018,100.0,94.0,194.0,95.55,106.55,100.85,105.95,44,23,21,0.523,41,18,23,0.439,11,12,11,7,200.2,206.0,203.1
2019-01-14,1610612758,1610612757,2018,115.0,107.0,222.0,97.75,101.5,104.75,105.45,43,22,21,0.512,44,26,18,0.591,13,9,18,8,207.08,209.44,208.26
2019-01-14,1610612746,1610612740,2018,117.0,121.0,238.0,109.85,106.5,100.45,104.8,42,24,18,0.5710000000000001,43,20,23,0.465,14,10,15,5,214.36,200.8,207.58
2019-01-13,1610612752,1610612755,2018,105.0,108.0,213.0,101.2,97.2,97.85,106.0,42,10,32,0.238,43,27,16,0.628,4,6,18,9,200.28,207.68,203.98000000000002
2019-01-13,1610612764,1610612761,2018,138.0,140.0,278.0,94.7,91.35,100.6,99.2,43,18,25,0.419,44,32,12,0.727,13,5,18,14,193.0,206.0,199.5
2019-01-13,1610612737,1610612749,2018,114.0,133.0,247.0,96.35,95.7,99.8,108.15,42,13,29,0.31,41,29,12,0.7070000000000001,7,6,19,10,199.44,200.48,199.95999999999998
2019-01-13,1610612753,1610612745,2018,116.0,109.0,225.0,96.55,103.5,112.7,109.85,42,18,24,0.429,41,24,17,0.585,11,7,15,9,203.64,216.24,209.94
2019-01-13,1610612742,1610612744,2018,114.0,119.0,233.0,104.45,102.7,107.5,105.85,42,20,22,0.476,42,28,14,0.667,16,4,17,11,213.0,199.04,206.01999999999998
2019-01-13,1610612743,1610612757,2018,116.0,113.0,229.0,109.2,110.3,104.75,105.45,41,28,13,0.6829999999999999,43,26,17,0.605,17,11,18,8,217.04,209.44,213.24
2019-01-13,1610612747,1610612739,2018,95.0,101.0,196.0,107.3,114.65,101.9,101.55,43,23,20,0.535,43,8,35,0.18600000000000005,14,9,5,3,219.28,195.48,207.38
2019-01-12,1610612746,1610612765,2018,104.0,109.0,213.0,109.85,106.5,100.85,105.95,41,24,17,0.585,40,17,23,0.425,14,10,11,6,214.36,206.0,210.18
2019-01-12,1610612748,1610612763,2018,112.0,108.0,220.0,97.25,95.5,98.25,97.5,40,20,20,0.5,41,19,22,0.463,10,10,11,8,195.0,193.96,194.48000000000002
2019-01-12,1610612753,1610612738,2018,105.0,103.0,208.0,96.55,103.5,99.65,105.5,41,17,24,0.415,41,25,16,0.61,10,7,15,10,203.64,195.08,199.36
2019-01-12,1610612750,1610612740,2018,110.0,106.0,216.0,110.05,111.2,100.45,104.8,42,20,22,0.476,42,20,22,0.476,14,6,15,5,209.4,200.8,205.10000000000002
2019-01-12,1610612760,1610612759,2018,122.0,112.0,234.0,101.8,103.4,107.75,96.55,41,25,16,0.61,43,25,18,0.581,13,12,18,7,210.36,204.12,207.24
2019-01-12,1610612756,1610612743,2018,102.0,93.0,195.0,106.25,103.85,109.2,110.3,43,10,33,0.233,40,28,12,0.7,6,4,17,11,212.88,217.04,214.95999999999998
2019-01-12,1610612758,1610612766,2018,104.0,97.0,201.0,97.75,101.5,99.45,97.7,42,21,21,0.5,41,19,22,0.463,12,9,14,5,207.08,194.96,201.02
2019-01-12,1610612762,1610612741,2018,110.0,102.0,212.0,95.55,106.55,94.0,91.0,43,22,21,0.512,42,10,32,0.238,10,12,5,5,200.2,185.44,192.82
2019-01-11,1610612755,1610612737,2018,121.0,123.0,244.0,97.85,106.0,96.35,95.7,42,27,15,0.643,41,12,29,0.293,18,9,7,5,207.68,199.44,203.56
2019-01-11,1610612764,1610612749,2018,113.0,106.0,219.0,94.7,91.35,99.8,108.15,42,17,25,0.405,40,29,11,0.725,12,5,19,10,193.0,200.48,196.74
2019-01-11,1610612752,1610612754,2018,106.0,121.0,227.0,101.2,97.2,92.05,92.25,41,10,31,0.244,41,27,14,0.659,4,6,14,13,200.28,187.28,193.78
2019-01-11,1610612761,1610612751,2018,122.0,105.0,227.0,100.6,99.2,96.7,98.4,43,31,12,0.721,43,21,22,0.488,17,14,11,10,206.0,196.96,201.48000000000002
2019-01-11,1610612745,1610612739,2018,141.0,113.0,254.0,112.7,109.85,101.9,101.55,40,23,17,0.575,42,8,34,0.19,14,9,5,3,216.24,195.48,205.86
2019-01-11,1610612750,1610612742,2018,115.0,119.0,234.0,110.05,111.2,104.45,102.7,41,20,21,0.488,41,19,22,0.463,14,6,16,3,209.4,213.0,211.2
2019-01-11,1610612762,1610612747,2018,113.0,95.0,208.0,95.55,106.55,107.3,114.65,42,21,21,0.5,42,23,19,0.5479999999999999,9,12,14,9,200.2,219.28,209.74
2019-01-11,1610612757,1610612766,2018,127.0,96.0,223.0,104.75,105.45,99.45,97.7,42,25,17,0.595,40,19,21,0.475,17,8,14,5,209.44,194.96,202.2
2019-01-11,1610612744,1610612741,2018,146.0,109.0,255.0,107.5,105.85,94.0,91.0,41,27,14,0.659,41,10,31,0.244,16,11,5,5,199.04,185.44,192.24
2019-01-10,1610612748,1610612738,2018,115.0,99.0,214.0,97.25,95.5,99.65,105.5,39,19,20,0.487,40,25,15,0.625,9,10,15,10,195.0,195.08,195.04000000000002
2019-01-10,1610612743,1610612746,2018,121.0,100.0,221.0,109.2,110.3,109.85,106.5,39,27,12,0.6920000000000001,40,24,16,0.6,16,11,14,10,217.04,214.36,215.7
2019-01-10,1610612759,1610612760,2018,154.0,147.0,301.0,107.75,96.55,101.8,103.4,42,24,18,0.5710000000000001,40,25,15,0.625,17,7,13,12,204.12,210.36,207.24
2019-01-10,1610612758,1610612765,2018,112.0,102.0,214.0,97.75,101.5,100.85,105.95,41,20,21,0.488,39,17,22,0.436,11,9,11,6,207.08,206.0,206.54000000000002
2019-01-09,1610612738,1610612754,2018,135.0,108.0,243.0,99.65,105.5,92.05,92.25,39,24,15,0.615,40,27,13,0.675,14,10,14,13,195.08,187.28,191.18
2019-01-09,1610612764,1610612755,2018,123.0,106.0,229.0,94.7,91.35,97.85,106.0,41,16,25,0.39,41,27,14,0.659,11,5,18,9,193.0,207.68,200.34
2019-01-09,1610612751,1610612737,2018,116.0,100.0,216.0,96.7,98.4,96.35,95.7,42,20,22,0.476,40,12,28,0.3,10,10,7,5,196.96,199.44,198.2
2019-01-09,1610612745,1610612749,2018,109.0,116.0,225.0,112.7,109.85,99.8,108.15,39,23,16,0.59,39,28,11,0.718,14,9,19,9,216.24,200.48,208.36
2019-01-09,1610612763,1610612759,2018,96.0,86.0,182.0,98.25,97.5,107.75,96.55,40,18,22,0.45,41,24,17,0.585,10,8,17,7,193.96,204.12,199.04000000000002
2019-01-09,1610612740,1610612739,2018,140.0,124.0,264.0,100.45,104.8,101.9,101.55,41,19,22,0.463,41,8,33,0.195,14,5,5,3,200.8,195.48,198.14
2019-01-09,1610612742,1610612756,2018,104.0,94.0,198.0,104.45,102.7,106.25,103.85,40,18,22,0.45,42,10,32,0.238,15,3,6,4,213.0,212.88,212.94
2019-01-09,1610612762,1610612753,2018,106.0,93.0,199.0,95.55,106.55,96.55,103.5,41,20,21,0.488,40,17,23,0.425,8,12,10,7,200.2,203.64,201.92
2019-01-09,1610612757,1610612741,2018,124.0,112.0,236.0,104.75,105.45,94.0,91.0,41,24,17,0.585,40,10,30,0.25,16,8,5,5,209.44,185.44,197.44
2019-01-09,1610612747,1610612765,2018,113.0,100.0,213.0,107.3,114.65,100.85,105.95,41,22,19,0.537,38,17,21,0.447,13,9,11,6,219.28,206.0,212.64
2019-01-08,1610612739,1610612754,2018,115.0,123.0,238.0,101.9,101.55,92.05,92.25,40,8,32,0.2,39,26,13,0.667,5,3,14,12,195.48,187.28,191.38
2019-01-08,1610612755,1610612764,2018,132.0,115.0,247.0,97.85,106.0,94.7,91.35,40,26,14,0.65,40,16,24,0.4,17,9,11,5,207.68,193.0,200.34
2019-01-08,1610612748,1610612743,2018,99.0,103.0,202.0,97.25,95.5,109.2,110.3,38,19,19,0.5,38,26,12,0.684,9,10,16,10,195.0,217.04,206.01999999999998
2019-01-08,1610612761,1610612737,2018,104.0,101.0,205.0,100.6,99.2,96.35,95.7,42,30,12,0.7140000000000001,39,12,27,0.308,16,14,7,5,206.0,199.44,202.72
2019-01-08,1610612760,1610612750,2018,117.0,119.0,236.0,101.8,103.4,110.05,111.2,39,25,14,0.6409999999999999,40,19,21,0.475,13,12,14,5,210.36,209.4,209.88
2019-01-08,1610612756,1610612758,2018,115.0,111.0,226.0,106.25,103.85,97.75,101.5,41,9,32,0.22,40,20,20,0.5,5,4,11,9,212.88,207.08,209.98000000000002
2019-01-08,1610612744,1610612752,2018,122.0,95.0,217.0,107.5,105.85,101.2,97.2,40,26,14,0.65,40,10,30,0.25,15,11,4,6,199.04,200.28,199.66
